
="",="(1)",="(2)",="(3)",="(4)",="(5)",="(6)",="(7)",="(8)",="(9)",="(10)",="(11)",="(12)",="(13)",="(14)",="(15)",="(16)",="(17)",="(18)",="(19)",="(20)",="(21)",="(22)",="(23)",="(24)",="(25)",="(26)",="(27)",="(28)",="(29)",="(30)",="(31)",="(32)",="(33)",="(34)",="(35)",="(36)",="(37)",="(38)",="(39)",="(40)",="(41)",="(42)",="(43)",="(44)",="(45)"
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2009.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="1.179**",="1.426***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.512)",="(0.543)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2010.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.878**",="0.690**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.412)",="(0.333)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2011.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2012.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.507",="-1.046***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.351)",="(0.341)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2013.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.081",="-0.811*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.562)",="(0.443)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2014.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.302",="-1.017**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.523)",="(0.484)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2015.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.697",="-1.496***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.601)",="(0.563)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tn_pre#2016.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.285",="-1.297**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.668)",="(0.641)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2009.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2010.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2011.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2012.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2013.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2014.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2015.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_m#2016.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2009.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.119",="0.457",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.579)",="(0.596)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2010.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.267",="0.310",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.465)",="(0.355)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2011.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2012.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.046",="-0.076",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.451)",="(0.456)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2013.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.234",="-0.035",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.685)",="(0.537)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2014.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.582",="-0.765",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.548)",="(0.619)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2015.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.860",="-1.211*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.726)",="(0.710)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_m#2016.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.268",="-0.308",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.800)",="(0.775)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2009.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2010.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2011.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2012.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2013.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2014.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2015.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.tn_pre_h#2016.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2009.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.847",="1.466*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.624)",="(0.755)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2010.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.655",="0.818**",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.474)",="(0.380)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2011.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2012.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.282",="-0.706",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.485)",="(0.431)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2013.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.251",="-0.344",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.749)",="(0.568)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2014.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.515",="-1.025",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.645)",="(0.648)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2015.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-1.113",="-1.893***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.806)",="(0.724)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.tn_pre_h#2016.year#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-0.554",="-1.380*",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(0.923)",="(0.796)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="0.am_tf_n_pw#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="0.000",="0.000",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="(.)",="(.)",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""

="1.am_tf_n_pw#c.totaltreat_pw_n",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="-6.016***",="-6.366***",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",="",=""
