spec;section;outcome;row_type;value
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_pre";   0.0001
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_pre_se";   0.0020"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_pre_ftest";   0.7656"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_n_obs";      32,343"
"disentangle_gender";"firm_firm_year";"lr_remdezr_w";"c_male_n_firms";       4,065"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_main";   0.0015
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_main_se";   0.0011"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_pre";   0.0010
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_pre_se";   0.0016"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_pre_ftest";   0.8277"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_n_obs";      29,901"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_female_n_firms";       3,757"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_main";   0.0034**
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_main_se";   0.0016"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_pre";   0.0011
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_pre_se";   0.0025"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_pre_ftest";   0.8293"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_n_obs";      31,502"
"disentangle_gender";"firm_cross_firm";"lr_remdezr_w";"c_male_n_firms";       3,962"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_main";   0.0039***
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_main_se";   0.0015"
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_pre";   0.0006
"disentangle_gender";"firm_firm_year";"lr_remdezr_h_w";"c_female_pre_se";   0.0012"
