spec;section;outcome;row_type;value
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_no_hs_n_firms";       3,605"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_main";   0.0038
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_main_se";   0.0087"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_pre";  -0.0021
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_pre_se";   0.0081"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_pre_ftest";   0.5754"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_n_obs";      27,758"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_no_hs_n_firms";       3,576"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_main";   0.0050
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_main_se";   0.0090"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_pre";  -0.0031
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_pre_se";   0.0074"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_pre_ftest";   0.8311"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_n_obs";      26,307"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_no_hs";"c_has_hs_n_firms";       3,686"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_main";  -0.0055
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_main_se";   0.0081"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_pre";   0.0061
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_pre_se";   0.0061"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_pre_ftest";   0.5691"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_n_obs";      31,469"
"disentangle_edu2";"layer_cross_firm";"l_layer_emp_has_hs";"c_has_hs_n_firms";       4,026"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_main";   0.0067
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_main_se";   0.0075"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_pre";  -0.0003
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_pre_se";   0.0057"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_pre_ftest";   0.9161"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_n_obs";      29,555"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_no_hs_n_firms";       3,713"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_main";   0.0048
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_main_se";   0.0066"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_pre";  -0.0032
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_pre_se";   0.0045"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_pre_ftest";   0.7034"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_n_obs";      32,897"
"disentangle_edu2";"firm_firm_year";"l_firm_emp";"c_has_hs_n_firms";       4,133"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_main";   0.0037
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_main_se";   0.0081"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_pre";   0.0034
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_pre_se";   0.0067"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_pre_ftest";   0.7308"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_n_obs";      28,697"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_no_hs_n_firms";       3,607"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_main";   0.0001
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_main_se";   0.0065"
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_pre";  -0.0005
"disentangle_edu2";"firm_cross_firm";"l_firm_emp";"c_has_hs_pre_se";   0.0051"
