spec;section;outcome;row_type;value
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_1_hs";"c_2_higher_n_firms";       2,968"
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_main";  -0.0027*
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_main_se";   0.0015"
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_pre";   0.0029
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_pre_se";   0.0021"
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_pre_ftest";   0.3991"
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_n_obs";      21,217"
"disentangle_edu";"layer_cross_firm";"lr_remdezr_h_layer_2_higher";"c_2_higher_n_firms";       2,991"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_main";  -0.0144
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_main_se";   0.0090"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_pre";   0.0052
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_pre_se";   0.0086"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_pre_ftest";   0.4131"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_n_obs";      27,239"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_0_no_hs_n_firms";       3,661"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_main";   0.0123
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_main_se";   0.0090"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_pre";  -0.0099
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_pre_se";   0.0089"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_pre_ftest";   0.5605"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_n_obs";      28,334"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_0_no_hs_n_firms";       3,653"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_main";   0.0128
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_main_se";   0.0083"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_pre";   0.0060
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_pre_se";   0.0077"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_pre_ftest";   0.7371"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_n_obs";      20,292"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_0_no_hs_n_firms";       2,898"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_main";   0.0022
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_main_se";   0.0093"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_pre";  -0.0055
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_pre_se";   0.0072"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_pre_ftest";   0.7624"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_n_obs";      26,996"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_1_hs_n_firms";       3,688"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_main";   0.0006
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_main_se";   0.0087"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_pre";   0.0023
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_pre_se";   0.0068"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_pre_ftest";   0.8321"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_n_obs";      31,500"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_1_hs_n_firms";       4,060"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_main";   0.0200
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_main_se";   0.0132"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_pre";  -0.0021
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_pre_se";   0.0114"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_pre_ftest";   0.9179"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_n_obs";      22,475"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_1_hs_n_firms";       3,215"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_main";   0.0060
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_main_se";   0.0040"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_pre";  -0.0113***
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_pre_se";   0.0034"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_pre_ftest";   0.0055"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_n_obs";      20,908"
"disentangle_edu";"layer_firm_year";"l_layer_emp_0_no_hs";"c_2_higher_n_firms";       2,812"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_main";   0.0007
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_main_se";   0.0035"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_pre";  -0.0011
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_pre_se";   0.0028"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_pre_ftest";   0.7927"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_n_obs";      23,892"
"disentangle_edu";"layer_firm_year";"l_layer_emp_1_hs";"c_2_higher_n_firms";       3,062"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_main";   0.0138**
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_main_se";   0.0055"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_pre";  -0.0028
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_pre_se";   0.0049"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_pre_ftest";   0.3957"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_n_obs";      22,057"
"disentangle_edu";"layer_firm_year";"l_layer_emp_2_higher";"c_2_higher_n_firms";       3,020"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_main";  -0.0046
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_main_se";   0.0105"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_pre";  -0.0153
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_pre_se";   0.0104"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_pre_ftest";   0.1838"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_n_obs";      26,389"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_0_no_hs_n_firms";       3,605"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_main";   0.0079
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_main_se";   0.0103"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_pre";  -0.0066
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_pre_se";   0.0103"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_pre_ftest";   0.7370"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_n_obs";      27,463"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_0_no_hs_n_firms";       3,567"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_main";   0.0072
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_main_se";   0.0076"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_pre";   0.0145*
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_pre_se";   0.0076"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_pre_ftest";   0.1574"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_n_obs";      19,543"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_0_no_hs_n_firms";       2,947"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_main";   0.0035
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_main_se";   0.0097"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_pre";  -0.0029
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_pre_se";   0.0076"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_pre_ftest";   0.8996"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_n_obs";      26,188"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_1_hs_n_firms";       3,667"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_main";  -0.0137
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_main_se";   0.0093"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_pre";   0.0110
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_pre_se";   0.0073"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_pre_ftest";   0.2326"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_n_obs";      30,693"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_1_hs_n_firms";       3,977"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_main";   0.0070
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_main_se";   0.0115"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_pre";   0.0160
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_pre_se";   0.0113"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_pre_ftest";   0.2636"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_n_obs";      21,764"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_1_hs_n_firms";       3,283"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_main";   0.0019
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_main_se";   0.0048"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_pre";  -0.0075**
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_pre_se";   0.0037"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_pre_ftest";   0.0182"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_n_obs";      20,070"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_0_no_hs";"c_2_higher_n_firms";       2,761"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_main";  -0.0021
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_main_se";   0.0033"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_pre";   0.0007
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_pre_se";   0.0035"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_pre_ftest";   0.9460"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_n_obs";      23,086"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_1_hs";"c_2_higher_n_firms";       2,968"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_main";   0.0086
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_main_se";   0.0063"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_pre";   0.0051
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_pre_se";   0.0047"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_pre_ftest";   0.4836"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_n_obs";      21,217"
"disentangle_edu";"layer_cross_firm";"l_layer_emp_2_higher";"c_2_higher_n_firms";       2,991"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_main";   0.0073
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_main_se";   0.0082"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_pre";  -0.0003
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_pre_se";   0.0062"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_pre_ftest";   0.9161"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_n_obs";      29,555"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_0_no_hs_n_firms";       3,713"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_main";   0.0064
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_main_se";   0.0081"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_pre";  -0.0028
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_pre_se";   0.0056"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_pre_ftest";   0.8331"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_n_obs";      32,468"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_1_hs_n_firms";       4,079"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_main";   0.0038
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_main_se";   0.0032"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_pre";  -0.0041*
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_pre_se";   0.0022"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_pre_ftest";   0.0953"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_n_obs";      24,690"
"disentangle_edu";"firm_firm_year";"l_firm_emp";"c_2_higher_n_firms";       3,099"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_main";   0.0040
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_main_se";   0.0089"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_pre";   0.0037
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_pre_se";   0.0074"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_pre_ftest";   0.7308"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_n_obs";      28,697"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_0_no_hs_n_firms";       3,607"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_main";  -0.0032
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_main_se";   0.0082"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_pre";   0.0019
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_pre_se";   0.0060"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_pre_ftest";   0.7630"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_n_obs";      31,649"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_1_hs_n_firms";       3,978"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_main";   0.0020
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_main_se";   0.0031"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_pre";  -0.0033
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_pre_se";   0.0026"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_pre_ftest";   0.4388"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_n_obs";      23,822"
"disentangle_edu";"firm_cross_firm";"l_firm_emp";"c_2_higher_n_firms";       2,991"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_main";   0.0063***
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_main_se";   0.0021"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_pre";  -0.0009
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_pre_se";   0.0025"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_pre_ftest";   0.0907"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_n_obs";      29,555"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_0_no_hs_n_firms";       3,713"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_main";   0.0079***
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_main_se";   0.0024"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_pre";  -0.0006
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_pre_se";   0.0023"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_pre_ftest";   0.4066"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_n_obs";      32,468"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_1_hs_n_firms";       4,079"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_main";   0.0008
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_main_se";   0.0009"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_pre";   0.0009
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_pre_se";   0.0009"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_pre_ftest";   0.5460"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_n_obs";      24,690"
"disentangle_edu";"firm_firm_year";"lr_remdezr_w";"c_2_higher_n_firms";       3,099"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_main";   0.0038*
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_main_se";   0.0021"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_pre";  -0.0002
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_pre_se";   0.0027"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_pre_ftest";   0.3541"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_n_obs";      28,697"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_0_no_hs_n_firms";       3,607"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_main";   0.0050*
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_main_se";   0.0026"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_pre";   0.0021
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_pre_se";   0.0023"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_pre_ftest";   0.5646"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_n_obs";      31,649"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_1_hs_n_firms";       3,978"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_main";  -0.0008
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_main_se";   0.0009"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_pre";   0.0003
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_pre_se";   0.0010"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_pre_ftest";   0.9275"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_n_obs";      23,822"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_w";"c_2_higher_n_firms";       2,991"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_main";   0.0084***
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_main_se";   0.0026"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_pre";  -0.0011
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_pre_se";   0.0024"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_pre_ftest";   0.0677"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_n_obs";      29,555"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_0_no_hs_n_firms";       3,713"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_main";   0.0102***
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_main_se";   0.0026"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_pre";  -0.0010
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_pre_se";   0.0024"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_pre_ftest";   0.3531"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_n_obs";      32,468"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_1_hs_n_firms";       4,079"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_main";   0.0018
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_main_se";   0.0011"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_pre";   0.0009
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_pre_se";   0.0009"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_pre_ftest";   0.5116"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_n_obs";      24,690"
"disentangle_edu";"firm_firm_year";"lr_remdezr_h_w";"c_2_higher_n_firms";       3,099"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_main";   0.0044*
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_main_se";   0.0024"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_pre";  -0.0002
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_pre_se";   0.0028"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_pre_ftest";   0.2403"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_n_obs";      28,697"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_0_no_hs_n_firms";       3,607"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_main";   0.0059**
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_main_se";   0.0025"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_pre";   0.0015
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_pre_se";   0.0024"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_pre_ftest";   0.6011"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_n_obs";      31,649"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_1_hs_n_firms";       3,978"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_main";  -0.0001
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_main_se";   0.0010"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_pre";   0.0003
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_pre_se";   0.0010"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_pre_ftest";   0.9574"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_n_obs";      23,822"
"disentangle_edu";"firm_cross_firm";"lr_remdezr_h_w";"c_2_higher_n_firms";       2,991"
